customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05998,Female,0,No,No,52,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No,One year,Yes,Bank transfer (automatic),49.83,2794.1,Yes
CUST-05999,Female,0,No,Yes,47,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,Yes,One year,Yes,Electronic check,112.49,4951.55,No
CUST-06000,Female,0,Yes,No,54,Yes,Yes,DSL,No,No internet service,No,Yes,No,No,Two year,Yes,Credit card (automatic),83.15,4605.48,No
CUST-06001,Male,1,Yes,Yes,28,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,109.65,3108.81,No
CUST-06002,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,43.48,1085.71,No
CUST-06003,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),92.2,3322.3,Yes
CUST-06004,Female,0,No,No,32,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),69.51,2122.31,No
CUST-06005,Male,0,Yes,No,2,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),83.08,173.33,Yes
CUST-06006,Female,1,No,No,16,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),74.63,1200.77,No
CUST-06007,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,91.13,1413.55,Yes
CUST-06008,Male,0,No,No,51,Yes,No,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),38.56,2008.91,Yes
CUST-06009,Male,0,No,No,67,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,115.56,8458.39,No
CUST-06010,Female,1,Yes,No,54,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,69.03,3964.27,Yes
CUST-06011,Female,0,No,No,20,Yes,No,DSL,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),100.01,2097.18,No
CUST-06012,Male,0,No,No,33,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),20.03,604.98,Yes
CUST-06013,Male,0,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No internet service,One year,Yes,Electronic check,33.15,245.09,Yes
CUST-06014,Male,0,Yes,Yes,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,51.31,1259.1,Yes
CUST-06015,Female,0,Yes,No,53,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,88.95,4272.81,Yes
CUST-06016,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,48.88,3217.53,No
CUST-06017,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),95.66,5328.49,Yes
CUST-06018,Female,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.15,1074.4,No
CUST-06019,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,62.4,680.84,No
CUST-06020,Male,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,49.91,188.12,No
CUST-06021,Male,0,No,No,31,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),27.83,896.53,No
CUST-06022,Female,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,90.53,3405.4,No
CUST-06023,Female,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,105.79,3548.46,No
CUST-06024,Male,0,Yes,No,14,Yes,No,DSL,No,No,No internet service,No internet service,No,Yes,One year,No,Mailed check,105.49,1349.58,No
CUST-06025,Male,0,No,No,24,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),44.61,1088.55,No
CUST-06026,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),114.71,1224.47,Yes
CUST-06027,Male,0,No,No,38,Yes,No,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),98.07,3798.27,Yes
CUST-06028,Female,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),41.91,1760.72,No
CUST-06029,Male,0,No,No,37,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.68,3860.47,No
CUST-06030,Female,0,No,No,42,Yes,No,DSL,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Electronic check,37.12,1527.84,No
CUST-06031,Male,0,No,No,32,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,32.82,1133.6,Yes
CUST-06032,Male,0,No,No,14,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,106.0,1380.92,Yes
CUST-06033,Male,1,Yes,Yes,4,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,110.45,431.34,Yes
CUST-06034,Female,0,Yes,No,24,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,63.25,1459.79,No
CUST-06035,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),83.33,848.17,Yes
CUST-06036,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,50.03,831.23,No
CUST-06037,Female,0,No,No,39,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),94.51,3698.71,No
CUST-06038,Female,0,No,No,18,Yes,No,DSL,No internet service,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),101.72,2010.93,No
CUST-06039,Male,1,No,No,25,Yes,Yes,DSL,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Mailed check,38.08,905.2,Yes
CUST-06040,Male,0,No,Yes,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,87.3,552.25,No
CUST-06041,Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),106.68,6241.09,No
CUST-06042,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),94.76,4226.4,No
CUST-06043,Female,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),97.3,319.38,No
CUST-06044,Male,0,No,No,1,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,41.02,43.51,No
CUST-06045,Male,0,Yes,No,33,No,No phone service,Fiber optic,No internet service,No,No,No,No,Yes,One year,No,Credit card (automatic),100.6,3403.53,Yes
CUST-06046,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,68.8,5084.45,No
CUST-06047,Male,1,No,No,59,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,19.19,1200.07,No
CUST-06048,Male,0,Yes,No,72,Yes,No,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,84.78,6329.3,No
CUST-06049,Female,0,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,Two year,Yes,Mailed check,95.59,2945.14,Yes
CUST-06050,Female,1,Yes,Yes,17,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),96.18,1637.13,Yes
CUST-06051,Male,0,No,Yes,17,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,111.3,1821.8,No
CUST-06052,Male,0,No,Yes,21,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,26.59,581.03,Yes
CUST-06053,Female,0,Yes,No,55,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,One year,Yes,Electronic check,36.78,1823.98,No
CUST-06054,Male,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),110.62,648.53,No
CUST-06055,Male,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,93.06,4248.55,Yes
CUST-06056,Female,0,No,Yes,26,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),59.71,1691.99,No
CUST-06057,Female,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.84,1063.56,No
CUST-06058,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),101.73,7329.61,No
CUST-06059,Male,1,Yes,No,44,Yes,Yes,DSL,No,No,No,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),49.08,2048.15,No
CUST-06060,Male,0,Yes,No,59,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,One year,Yes,Electronic check,101.4,5407.35,No
CUST-06061,Female,0,No,No,29,Yes,No,DSL,No,No,No,No,No internet service,No,Two year,No,Mailed check,73.72,2247.22,No
CUST-06062,Male,0,No,Yes,17,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No,One year,Yes,Mailed check,71.69,1217.83,No
CUST-06063,Male,0,No,No,18,Yes,Yes,DSL,No,No internet service,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),78.26,1293.03,No
CUST-06064,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,No,Electronic check,59.97,2434.81,No
CUST-06065,Female,0,Yes,Yes,63,Yes,Yes,DSL,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),29.0,1658.92,No
CUST-06066,Male,0,No,Yes,45,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),76.58,3400.06,No
CUST-06067,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),60.16,178.31,Yes
CUST-06068,Female,0,Yes,No,3,No,No phone service,DSL,Yes,No,No internet service,Yes,No,Yes,Two year,No,Bank transfer (automatic),63.92,205.71,Yes
CUST-06069,Male,0,No,Yes,38,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,78.03,3254.15,Yes
CUST-06070,Female,0,Yes,Yes,40,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,One year,No,Electronic check,32.2,1196.3,No
CUST-06071,Female,0,Yes,No,68,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,41.94,2967.18,No
CUST-06072,Male,0,No,No,54,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,One year,No,Electronic check,46.73,2711.0,No
CUST-06073,Female,0,Yes,Yes,20,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,One year,No,Mailed check,55.72,1098.82,No
CUST-06074,Male,0,No,No,15,Yes,No,DSL,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),27.74,401.67,No
CUST-06075,Male,1,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,33.64,152.05,No
CUST-06076,Female,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,43.5,1718.03,Yes
CUST-06077,Female,0,No,No,40,Yes,Yes,DSL,Yes,Yes,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),87.47,3275.2,No
CUST-06078,Female,0,Yes,No,7,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),85.06,544.73,No
CUST-06079,Male,1,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),18.92,1227.13,No
CUST-06080,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.07,903.58,No
CUST-06081,Male,0,Yes,No,37,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,67.9,2692.19,No
CUST-06082,Female,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),60.51,2115.34,No
CUST-06083,Female,0,Yes,No,43,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,47.43,2219.67,No
CUST-06084,Female,0,Yes,No,63,Yes,No,DSL,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.07,4395.86,No
CUST-06085,Male,0,Yes,No,36,Yes,No,DSL,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,38.0,1397.04,No
CUST-06086,Female,0,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),31.52,1651.7,No
CUST-06087,Female,0,No,Yes,25,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,24.97,680.0,No
CUST-06088,Male,0,No,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.17,1690.91,No
CUST-06089,Male,1,Yes,No,9,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,37.77,314.09,Yes
CUST-06090,Female,0,Yes,Yes,18,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),97.1,1619.02,No
CUST-06091,Female,0,Yes,No,22,Yes,Yes,DSL,No,No,No,No internet service,Yes,Yes,One year,No,Electronic check,98.26,2230.86,Yes
CUST-06092,Female,0,No,Yes,15,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Month-to-month,No,Electronic check,109.25,1501.35,Yes
CUST-06093,Male,1,No,No,7,Yes,Yes,DSL,No,No,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),84.12,601.99,Yes
CUST-06094,Male,1,Yes,Yes,13,Yes,No phone service,DSL,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,55.59,789.72,No
CUST-06095,Male,0,Yes,No,36,Yes,No,DSL,No,Yes,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,30.86,1000.6,Yes
CUST-06096,Male,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,39.91,598.43,No
CUST-06097,Female,0,No,No,41,No,No phone service,Fiber optic,No,No,No,No,No,No internet service,One year,No,Credit card (automatic),61.96,2766.22,Yes
CUST-06098,Male,1,Yes,No,21,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,42.92,899.31,No
CUST-06099,Male,0,No,No,28,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,Two year,No,Credit card (automatic),49.51,1327.18,No
CUST-06100,Male,0,No,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,Two year,Yes,Mailed check,112.41,1814.97,No
CUST-06101,Female,0,Yes,Yes,65,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,56.59,3946.07,No
CUST-06102,Female,1,No,Yes,13,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),33.31,426.93,No
CUST-06103,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,52.6,1944.98,Yes
CUST-06104,Male,0,No,Yes,58,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Mailed check,21.82,1217.45,No
CUST-06105,Female,0,No,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),79.67,1607.74,No
CUST-06106,Female,0,Yes,No,52,Yes,No,DSL,No,No internet service,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),90.06,4960.38,No
CUST-06107,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,58.34,338.74,Yes
CUST-06108,Female,1,No,No,23,Yes,Yes,DSL,Yes,No internet service,No,No,No,No,Two year,Yes,Electronic check,73.12,1647.4,No
CUST-06109,Female,1,No,No,42,No,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.39,4376.18,Yes
CUST-06110,Female,1,No,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,38.57,943.99,No
